Probability	Target freq	Row freq	Deck freq	Number to draw	Deck size
      1.0	        2	        2	        1	        3	       44
      1.0	        2	        2	        1	        4	       44
      1.0	        2	        2	        1	        5	       44
      1.0	        2	        2	        1	        6	       44
      1.0	        2	        2	        1	        7	       44
      1.0	        2	        2	        1	        8	       44
      1.0	        2	        2	        1	        9	       44
      1.0	        2	        2	        1	       10	       44
      1.0	        2	        2	        1	       11	       44
      1.0	        2	        2	        1	       12	       44
      1.0	        2	        2	        1	       13	       44
      1.0	        2	        2	        1	       14	       44
      1.0	        2	        2	        1	       15	       44
      1.0	        2	        2	        1	       16	       44
      1.0	        2	        2	        1	       17	       44
      1.0	        2	        2	        1	        0	       45
      1.0	        2	        2	        1	        1	       45
      1.0	        2	        2	        1	        2	       45
      1.0	        2	        2	        1	        3	       45
      1.0	        2	        2	        1	        4	       45
      1.0	        2	        2	        1	        5	       45
      1.0	        2	        2	        1	        6	       45
      1.0	        2	        2	        1	        7	       45
      1.0	        2	        2	        1	        8	       45
      1.0	        2	        2	        1	        9	       45
      1.0	        2	        2	        1	       10	       45
      1.0	        2	        2	        1	       11	       45
      1.0	        2	        2	        1	       12	       45
      1.0	        2	        2	        1	       13	       45
      1.0	        2	        2	        1	       14	       45
      1.0	        2	        2	        1	       15	       45
      1.0	        2	        2	        1	       16	       45
      1.0	        2	        2	        1	       17	       45
      1.0	        2	        2	        1	        0	       46
      1.0	        2	        2	        1	        1	       46
      1.0	        2	        2	        1	        2	       46
      1.0	        2	        2	        1	        3	       46
      1.0	        2	        2	        1	        4	       46
      1.0	        2	        2	        1	        5	       46
      1.0	        2	        2	        1	        6	       46
      1.0	        2	        2	        1	        7	       46
      1.0	        2	        2	        1	        8	       46
      1.0	        2	        2	        1	        9	       46
      1.0	        2	        2	        1	       10	       46
      1.0	        2	        2	        1	       11	       46
      1.0	        2	        2	        1	       12	       46
      1.0	        2	        2	        1	       13	       46
      1.0	        2	        2	        1	       14	       46
      1.0	        2	        2	        1	       15	       46
      1.0	        2	        2	        1	       16	       46
      1.0	        2	        2	        1	       17	       46
      1.0	        2	        2	        1	        0	       47
      1.0	        2	        2	        1	        1	       47
      1.0	        2	        2	        1	        2	       47
      1.0	        2	        2	        1	        3	       47
      1.0	        2	        2	        1	        4	       47
      1.0	        2	        2	        1	        5	       47
      1.0	        2	        2	        1	        6	       47
      1.0	        2	        2	        1	        7	       47
      1.0	        2	        2	        1	        8	       47
      1.0	        2	        2	        1	        9	       47
      1.0	        2	        2	        1	       10	       47
      1.0	        2	        2	        1	       11	       47
      1.0	        2	        2	        1	       12	       47
      1.0	        2	        2	        1	       13	       47
      1.0	        2	        2	        1	       14	       47
      1.0	        2	        2	        1	       15	       47
      1.0	        2	        2	        1	       16	       47
      1.0	        2	        2	        1	       17	       47
      1.0	        2	        2	        1	        0	       48
      1.0	        2	        2	        1	        1	       48
      1.0	        2	        2	        1	        2	       48
      1.0	        2	        2	        1	        3	       48
      1.0	        2	        2	        1	        4	       48
      1.0	        2	        2	        1	        5	       48
      1.0	        2	        2	        1	        6	       48
      1.0	        2	        2	        1	        7	       48
      1.0	        2	        2	        1	        8	       48
      1.0	        2	        2	        1	        9	       48
      1.0	        2	        2	        1	       10	       48
      1.0	        2	        2	        1	       11	       48
      1.0	        2	        2	        1	       12	       48
      1.0	        2	        2	        1	       13	       48
      1.0	        2	        2	        1	       14	       48
      1.0	        2	        2	        1	       15	       48
      1.0	        2	        2	        1	       16	       48
      1.0	        2	        2	        1	       17	       48
      1.0	        2	        2	        1	        0	       49
      1.0	        2	        2	        1	        1	       49
      1.0	        2	        2	        1	        2	       49
      1.0	        2	        2	        1	        3	       49
      1.0	        2	        2	        1	        4	       49
      1.0	        2	        2	        1	        5	       49
      1.0	        2	        2	        1	        6	       49
      1.0	        2	        2	        1	        7	       49
      1.0	        2	        2	        1	        8	       49
      1.0	        2	        2	        1	        9	       49
      1.0	        2	        2	        1	       10	       49
      1.0	        2	        2	        1	       11	       49
      1.0	        2	        2	        1	       12	       49
      1.0	        2	        2	        1	       13	       49
      1.0	        2	        2	        1	       14	       49
      1.0	        2	        2	        1	       15	       49
      1.0	        2	        2	        1	       16	       49
      1.0	        2	        2	        1	       17	       49
      1.0	        2	        2	        1	        0	       50
      1.0	        2	        2	        1	        1	       50
      1.0	        2	        2	        1	        2	       50
      1.0	        2	        2	        1	        3	       50
      1.0	        2	        2	        1	        4	       50
      1.0	        2	        2	        1	        5	       50
      1.0	        2	        2	        1	        6	       50
      1.0	        2	        2	        1	        7	       50
      1.0	        2	        2	        1	        8	       50
      1.0	        2	        2	        1	        9	       50
      1.0	        2	        2	        1	       10	       50
      1.0	        2	        2	        1	       11	       50
      1.0	        2	        2	        1	       12	       50
      1.0	        2	        2	        1	       13	       50
      1.0	        2	        2	        1	       14	       50
      1.0	        2	        2	        1	       15	       50
      1.0	        2	        2	        1	       16	       50
      1.0	        2	        2	        1	       17	       50
      1.0	        2	        2	        1	        0	       51
      1.0	        2	        2	        1	        1	       51
      1.0	        2	        2	        1	        2	       51
      1.0	        2	        2	        1	        3	       51
      1.0	        2	        2	        1	        4	       51
      1.0	        2	        2	        1	        5	       51
      1.0	        2	        2	        1	        6	       51
      1.0	        2	        2	        1	        7	       51
      1.0	        2	        2	        1	        8	       51
      1.0	        2	        2	        1	        9	       51
      1.0	        2	        2	        1	       10	       51
      1.0	        2	        2	        1	       11	       51
      1.0	        2	        2	        1	       12	       51
      1.0	        2	        2	        1	       13	       51
      1.0	        2	        2	        1	       14	       51
      1.0	        2	        2	        1	       15	       51
      1.0	        2	        2	        1	       16	       51
      1.0	        2	        2	        1	       17	       51
      1.0	        2	        2	        1	        0	       52
      1.0	        2	        2	        1	        1	       52
      1.0	        2	        2	        1	        2	       52
      1.0	        2	        2	        1	        3	       52
      1.0	        2	        2	        1	        4	       52
      1.0	        2	        2	        1	        5	       52
      1.0	        2	        2	        1	        6	       52
      1.0	        2	        2	        1	        7	       52
      1.0	        2	        2	        1	        8	       52
      1.0	        2	        2	        1	        9	       52
      1.0	        2	        2	        1	       10	       52
      1.0	        2	        2	        1	       11	       52
      1.0	        2	        2	        1	       12	       52
      1.0	        2	        2	        1	       13	       52
      1.0	        2	        2	        1	       14	       52
      1.0	        2	        2	        1	       15	       52
      1.0	        2	        2	        1	       16	       52
      1.0	        2	        2	        1	       17	       52
      1.0	        2	        2	        2	        0	       18
      1.0	        2	        2	        2	        1	       18
      1.0	        2	        2	        2	        2	       18
      1.0	        2	        2	        2	        3	       18
      1.0	        2	        2	        2	        4	       18
      1.0	        2	        2	        2	        5	       18
      1.0	        2	        2	        2	        6	       18
      1.0	        2	        2	        2	        7	       18
      1.0	        2	        2	        2	        8	       18
      1.0	        2	        2	        2	        9	       18
      1.0	        2	        2	        2	       10	       18
      1.0	        2	        2	        2	       11	       18
      1.0	        2	        2	        2	       12	       18
      1.0	        2	        2	        2	       13	       18
      1.0	        2	        2	        2	       14	       18
      1.0	        2	        2	        2	       15	       18
      1.0	        2	        2	        2	       16	       18
      1.0	        2	        2	        2	       17	       18
      1.0	        2	        2	        2	        0	       19
      1.0	        2	        2	        2	        1	       19
      1.0	        2	        2	        2	        2	       19
      1.0	        2	        2	        2	        3	       19
      1.0	        2	        2	        2	        4	       19
      1.0	        2	        2	        2	        5	       19
      1.0	        2	        2	        2	        6	       19
      1.0	        2	        2	        2	        7	       19
      1.0	        2	        2	        2	        8	       19
      1.0	        2	        2	        2	        9	       19
      1.0	        2	        2	        2	       10	       19
      1.0	        2	        2	        2	       11	       19
      1.0	        2	        2	        2	       12	       19
      1.0	        2	        2	        2	       13	       19
      1.0	        2	        2	        2	       14	       19
      1.0	        2	        2	        2	       15	       19
      1.0	        2	        2	        2	       16	       19
      1.0	        2	        2	        2	       17	       19
      1.0	        2	        2	        2	        0	       20
      1.0	        2	        2	        2	        1	       20
      1.0	        2	        2	        2	        2	       20
      1.0	        2	        2	        2	        3	       20
      1.0	        2	        2	        2	        4	       20
      1.0	        2	        2	        2	        5	       20
      1.0	        2	        2	        2	        6	       20
      1.0	        2	        2	        2	        7	       20
      1.0	        2	        2	        2	        8	       20
      1.0	        2	        2	        2	        9	       20
      1.0	        2	        2	        2	       10	       20
      1.0	        2	        2	        2	       11	       20
      1.0	        2	        2	        2	       12	       20
      1.0	        2	        2	        2	       13	       20
      1.0	        2	        2	        2	       14	       20
      1.0	        2	        2	        2	       15	       20
      1.0	        2	        2	        2	       16	       20
      1.0	        2	        2	        2	       17	       20
      1.0	        2	        2	        2	        0	       21
      1.0	        2	        2	        2	        1	       21
      1.0	        2	        2	        2	        2	       21
      1.0	        2	        2	        2	        3	       21
      1.0	        2	        2	        2	        4	       21
      1.0	        2	        2	        2	        5	       21
      1.0	        2	        2	        2	        6	       21
      1.0	        2	        2	        2	        7	       21
      1.0	        2	        2	        2	        8	       21
      1.0	        2	        2	        2	        9	       21
      1.0	        2	        2	        2	       10	       21
      1.0	        2	        2	        2	       11	       21
      1.0	        2	        2	        2	       12	       21
      1.0	        2	        2	        2	       13	       21
      1.0	        2	        2	        2	       14	       21
      1.0	        2	        2	        2	       15	       21
      1.0	        2	        2	        2	       16	       21
      1.0	        2	        2	        2	       17	       21
      1.0	        2	        2	        2	        0	       22
      1.0	        2	        2	        2	        1	       22
      1.0	        2	        2	        2	        2	       22
      1.0	        2	        2	        2	        3	       22
      1.0	        2	        2	        2	        4	       22
      1.0	        2	        2	        2	        5	       22
      1.0	        2	        2	        2	        6	       22
      1.0	        2	        2	        2	        7	       22
      1.0	        2	        2	        2	        8	       22
      1.0	        2	        2	        2	        9	       22
      1.0	        2	        2	        2	       10	       22
      1.0	        2	        2	        2	       11	       22
      1.0	        2	        2	        2	       12	       22
      1.0	        2	        2	        2	       13	       22
      1.0	        2	        2	        2	       14	       22
      1.0	        2	        2	        2	       15	       22
      1.0	        2	        2	        2	       16	       22
      1.0	        2	        2	        2	       17	       22
      1.0	        2	        2	        2	        0	       23
      1.0	        2	        2	        2	        1	       23
      1.0	        2	        2	        2	        2	       23
      1.0	        2	        2	        2	        3	       23
      1.0	        2	        2	        2	        4	       23
      1.0	        2	        2	        2	        5	       23
      1.0	        2	        2	        2	        6	       23
      1.0	        2	        2	        2	        7	       23
      1.0	        2	        2	        2	        8	       23
      1.0	        2	        2	        2	        9	       23
      1.0	        2	        2	        2	       10	       23
      1.0	        2	        2	        2	       11	       23
      1.0	        2	        2	        2	       12	       23
      1.0	        2	        2	        2	       13	       23
      1.0	        2	        2	        2	       14	       23
      1.0	        2	        2	        2	       15	       23
      1.0	        2	        2	        2	       16	       23
      1.0	        2	        2	        2	       17	       23
      1.0	        2	        2	        2	        0	       24
      1.0	        2	        2	        2	        1	       24
      1.0	        2	        2	        2	        2	       24
      1.0	        2	        2	        2	        3	       24
      1.0	        2	        2	        2	        4	       24
      1.0	        2	        2	        2	        5	       24
      1.0	        2	        2	        2	        6	       24
      1.0	        2	        2	        2	        7	       24
      1.0	        2	        2	        2	        8	       24
      1.0	        2	        2	        2	        9	       24
      1.0	        2	        2	        2	       10	       24
      1.0	        2	        2	        2	       11	       24
      1.0	        2	        2	        2	       12	       24
      1.0	        2	        2	        2	       13	       24
      1.0	        2	        2	        2	       14	       24
      1.0	        2	        2	        2	       15	       24
      1.0	        2	        2	        2	       16	       24
      1.0	        2	        2	        2	       17	       24
      1.0	        2	        2	        2	        0	       25
      1.0	        2	        2	        2	        1	       25
      1.0	        2	        2	        2	        2	       25
      1.0	        2	        2	        2	        3	       25
      1.0	        2	        2	        2	        4	       25
      1.0	        2	        2	        2	        5	       25
      1.0	        2	        2	        2	        6	       25
      1.0	        2	        2	        2	        7	       25
      1.0	        2	        2	        2	        8	       25
      1.0	        2	        2	        2	        9	       25
      1.0	        2	        2	        2	       10	       25
      1.0	        2	        2	        2	       11	       25
      1.0	        2	        2	        2	       12	       25
      1.0	        2	        2	        2	       13	       25
      1.0	        2	        2	        2	       14	       25
      1.0	        2	        2	        2	       15	       25
      1.0	        2	        2	        2	       16	       25
      1.0	        2	        2	        2	       17	       25
      1.0	        2	        2	        2	        0	       26
      1.0	        2	        2	        2	        1	       26
      1.0	        2	        2	        2	        2	       26
      1.0	        2	        2	        2	        3	       26
      1.0	        2	        2	        2	        4	       26
      1.0	        2	        2	        2	        5	       26
      1.0	        2	        2	        2	        6	       26
      1.0	        2	        2	        2	        7	       26
      1.0	        2	        2	        2	        8	       26
      1.0	        2	        2	        2	        9	       26
      1.0	        2	        2	        2	       10	       26
      1.0	        2	        2	        2	       11	       26
      1.0	        2	        2	        2	       12	       26
      1.0	        2	        2	        2	       13	       26
      1.0	        2	        2	        2	       14	       26
      1.0	        2	        2	        2	       15	       26
      1.0	        2	        2	        2	       16	       26
      1.0	        2	        2	        2	       17	       26
      1.0	        2	        2	        2	        0	       27
      1.0	        2	        2	        2	        1	       27
      1.0	        2	        2	        2	        2	       27
      1.0	        2	        2	        2	        3	       27
      1.0	        2	        2	        2	        4	       27
      1.0	        2	        2	        2	        5	       27
      1.0	        2	        2	        2	        6	       27
      1.0	        2	        2	        2	        7	       27
      1.0	        2	        2	        2	        8	       27
      1.0	        2	        2	        2	        9	       27
      1.0	        2	        2	        2	       10	       27
      1.0	        2	        2	        2	       11	       27
      1.0	        2	        2	        2	       12	       27
      1.0	        2	        2	        2	       13	       27
      1.0	        2	        2	        2	       14	       27
      1.0	        2	        2	        2	       15	       27
      1.0	        2	        2	        2	       16	       27
      1.0	        2	        2	        2	       17	       27
      1.0	        2	        2	        2	        0	       28
      1.0	        2	        2	        2	        1	       28
      1.0	        2	        2	        2	        2	       28
      1.0	        2	        2	        2	        3	       28
      1.0	        2	        2	        2	        4	       28
      1.0	        2	        2	        2	        5	       28
      1.0	        2	        2	        2	        6	       28
      1.0	        2	        2	        2	        7	       28
      1.0	        2	        2	        2	        8	       28
      1.0	        2	        2	        2	        9	       28
      1.0	        2	        2	        2	       10	       28
      1.0	        2	        2	        2	       11	       28
      1.0	        2	        2	        2	       12	       28
      1.0	        2	        2	        2	       13	       28
      1.0	        2	        2	        2	       14	       28
      1.0	        2	        2	        2	       15	       28
      1.0	        2	        2	        2	       16	       28
      1.0	        2	        2	        2	       17	       28
      1.0	        2	        2	        2	        0	       29
      1.0	        2	        2	        2	        1	       29
      1.0	        2	        2	        2	        2	       29
      1.0	        2	        2	        2	        3	       29
      1.0	        2	        2	        2	        4	       29
      1.0	        2	        2	        2	        5	       29
      1.0	        2	        2	        2	        6	       29
      1.0	        2	        2	        2	        7	       29
      1.0	        2	        2	        2	        8	       29
      1.0	        2	        2	        2	        9	       29
      1.0	        2	        2	        2	       10	       29
      1.0	        2	        2	        2	       11	       29
      1.0	        2	        2	        2	       12	       29
      1.0	        2	        2	        2	       13	       29
      1.0	        2	        2	        2	       14	       29
      1.0	        2	        2	        2	       15	       29
      1.0	        2	        2	        2	       16	       29
      1.0	        2	        2	        2	       17	       29
      1.0	        2	        2	        2	        0	       30
      1.0	        2	        2	        2	        1	       30
      1.0	        2	        2	        2	        2	       30
      1.0	        2	        2	        2	        3	       30
      1.0	        2	        2	        2	        4	       30
      1.0	        2	        2	        2	        5	       30
      1.0	        2	        2	        2	        6	       30
      1.0	        2	        2	        2	        7	       30
      1.0	        2	        2	        2	        8	       30
      1.0	        2	        2	        2	        9	       30
      1.0	        2	        2	        2	       10	       30
      1.0	        2	        2	        2	       11	       30
      1.0	        2	        2	        2	       12	       30
      1.0	        2	        2	        2	       13	       30
      1.0	        2	        2	        2	       14	       30
      1.0	        2	        2	        2	       15	       30
      1.0	        2	        2	        2	       16	       30
      1.0	        2	        2	        2	       17	       30
      1.0	        2	        2	        2	        0	       31
      1.0	        2	        2	        2	        1	       31
      1.0	        2	        2	        2	        2	       31
      1.0	        2	        2	        2	        3	       31
      1.0	        2	        2	        2	        4	       31
      1.0	        2	        2	        2	        5	       31
      1.0	        2	        2	        2	        6	       31
      1.0	        2	        2	        2	        7	       31
      1.0	        2	        2	        2	        8	       31
      1.0	        2	        2	        2	        9	       31
      1.0	        2	        2	        2	       10	       31
      1.0	        2	        2	        2	       11	       31
      1.0	        2	        2	        2	       12	       31
      1.0	        2	        2	        2	       13	       31
      1.0	        2	        2	        2	       14	       31
      1.0	        2	        2	        2	       15	       31
      1.0	        2	        2	        2	       16	       31
      1.0	        2	        2	        2	       17	       31
      1.0	        2	        2	        2	        0	       32
      1.0	        2	        2	        2	        1	       32
      1.0	        2	        2	        2	        2	       32
      1.0	        2	        2	        2	        3	       32
      1.0	        2	        2	        2	        4	       32
      1.0	        2	        2	        2	        5	       32
      1.0	        2	        2	        2	        6	       32
      1.0	        2	        2	        2	        7	       32
      1.0	        2	        2	        2	        8	       32
      1.0	        2	        2	        2	        9	       32
      1.0	        2	        2	        2	       10	       32
      1.0	        2	        2	        2	       11	       32
      1.0	        2	        2	        2	       12	       32
      1.0	        2	        2	        2	       13	       32
      1.0	        2	        2	        2	       14	       32
      1.0	        2	        2	        2	       15	       32
      1.0	        2	        2	        2	       16	       32
      1.0	        2	        2	        2	       17	       32
      1.0	        2	        2	        2	        0	       33
      1.0	        2	        2	        2	        1	       33
      1.0	        2	        2	        2	        2	       33
      1.0	        2	        2	        2	        3	       33
      1.0	        2	        2	        2	        4	       33
      1.0	        2	        2	        2	        5	       33
      1.0	        2	        2	        2	        6	       33
      1.0	        2	        2	        2	        7	       33
      1.0	        2	        2	        2	        8	       33
      1.0	        2	        2	        2	        9	       33
      1.0	        2	        2	        2	       10	       33
      1.0	        2	        2	        2	       11	       33
      1.0	        2	        2	        2	       12	       33
      1.0	        2	        2	        2	       13	       33
      1.0	        2	        2	        2	       14	       33
      1.0	        2	        2	        2	       15	       33
      1.0	        2	        2	        2	       16	       33
      1.0	        2	        2	        2	       17	       33
      1.0	        2	        2	        2	        0	       34
      1.0	        2	        2	        2	        1	       34
      1.0	        2	        2	        2	        2	       34
      1.0	        2	        2	        2	        3	       34
      1.0	        2	        2	        2	        4	       34
      1.0	        2	        2	        2	        5	       34
      1.0	        2	        2	        2	        6	       34
      1.0	        2	        2	        2	        7	       34
      1.0	        2	        2	        2	        8	       34
      1.0	        2	        2	        2	        9	       34
      1.0	        2	        2	        2	       10	       34
      1.0	        2	        2	        2	       11	       34
      1.0	        2	        2	        2	       12	       34
      1.0	        2	        2	        2	       13	       34
      1.0	        2	        2	        2	       14	       34
      1.0	        2	        2	        2	       15	       34
      1.0	        2	        2	        2	       16	       34
      1.0	        2	        2	        2	       17	       34
      1.0	        2	        2	        2	        0	       35
      1.0	        2	        2	        2	        1	       35
      1.0	        2	        2	        2	        2	       35
      1.0	        2	        2	        2	        3	       35
      1.0	        2	        2	        2	        4	       35
      1.0	        2	        2	        2	        5	       35
      1.0	        2	        2	        2	        6	       35
      1.0	        2	        2	        2	        7	       35
      1.0	        2	        2	        2	        8	       35
      1.0	        2	        2	        2	        9	       35
      1.0	        2	        2	        2	       10	       35
      1.0	        2	        2	        2	       11	       35
      1.0	        2	        2	        2	       12	       35
      1.0	        2	        2	        2	       13	       35
      1.0	        2	        2	        2	       14	       35
      1.0	        2	        2	        2	       15	       35
      1.0	        2	        2	        2	       16	       35
      1.0	        2	        2	        2	       17	       35
      1.0	        2	        2	        2	        0	       36
      1.0	        2	        2	        2	        1	       36
      1.0	        2	        2	        2	        2	       36
      1.0	        2	        2	        2	        3	       36
      1.0	        2	        2	        2	        4	       36
      1.0	        2	        2	        2	        5	       36
      1.0	        2	        2	        2	        6	       36
      1.0	        2	        2	        2	        7	       36
      1.0	        2	        2	        2	        8	       36
      1.0	        2	        2	        2	        9	       36
      1.0	        2	        2	        2	       10	       36
      1.0	        2	        2	        2	       11	       36
      1.0	        2	        2	        2	       12	       36
      1.0	        2	        2	        2	       13	       36
      1.0	        2	        2	        2	       14	       36
      1.0	        2	        2	        2	       15	       36
      1.0	        2	        2	        2	       16	       36
      1.0	        2	        2	        2	       17	       36
      1.0	        2	        2	        2	        0	       37
      1.0	        2	        2	        2	        1	       37
      1.0	        2	        2	        2	        2	       37
      1.0	        2	        2	        2	        3	       37
      1.0	        2	        2	        2	        4	       37
      1.0	        2	        2	        2	        5	       37
      1.0	        2	        2	        2	        6	       37
      1.0	        2	        2	        2	        7	       37
      1.0	        2	        2	        2	        8	       37
      1.0	        2	        2	        2	        9	       37
      1.0	        2	        2	        2	       10	       37
      1.0	        2	        2	        2	       11	       37
      1.0	        2	        2	        2	       12	       37
      1.0	        2	        2	        2	       13	       37
      1.0	        2	        2	        2	       14	       37
      1.0	        2	        2	        2	       15	       37
      1.0	        2	        2	        2	       16	       37
      1.0	        2	        2	        2	       17	       37
      1.0	        2	        2	        2	        0	       38
      1.0	        2	        2	        2	        1	       38
      1.0	        2	        2	        2	        2	       38
      1.0	        2	        2	        2	        3	       38
      1.0	        2	        2	        2	        4	       38
      1.0	        2	        2	        2	        5	       38
      1.0	        2	        2	        2	        6	       38
      1.0	        2	        2	        2	        7	       38
      1.0	        2	        2	        2	        8	       38
      1.0	        2	        2	        2	        9	       38
      1.0	        2	        2	        2	       10	       38
      1.0	        2	        2	        2	       11	       38
      1.0	        2	        2	        2	       12	       38
      1.0	        2	        2	        2	       13	       38
      1.0	        2	        2	        2	       14	       38
      1.0	        2	        2	        2	       15	       38
      1.0	        2	        2	        2	       16	       38
      1.0	        2	        2	        2	       17	       38
      1.0	        2	        2	        2	        0	       39
      1.0	        2	        2	        2	        1	       39
      1.0	        2	        2	        2	        2	       39
      1.0	        2	        2	        2	        3	       39
      1.0	        2	        2	        2	        4	       39
      1.0	        2	        2	        2	        5	       39
      1.0	        2	        2	        2	        6	       39
      1.0	        2	        2	        2	        7	       39
      1.0	        2	        2	        2	        8	       39
      1.0	        2	        2	        2	        9	       39
      1.0	        2	        2	        2	       10	       39
      1.0	        2	        2	        2	       11	       39
      1.0	        2	        2	        2	       12	       39
      1.0	        2	        2	        2	       13	       39
      1.0	        2	        2	        2	       14	       39
      1.0	        2	        2	        2	       15	       39
      1.0	        2	        2	        2	       16	       39
      1.0	        2	        2	        2	       17	       39
      1.0	        2	        2	        2	        0	       40
      1.0	        2	        2	        2	        1	       40
      1.0	        2	        2	        2	        2	       40
      1.0	        2	        2	        2	        3	       40
      1.0	        2	        2	        2	        4	       40
      1.0	        2	        2	        2	        5	       40
      1.0	        2	        2	        2	        6	       40
      1.0	        2	        2	        2	        7	       40
      1.0	        2	        2	        2	        8	       40
      1.0	        2	        2	        2	        9	       40
      1.0	        2	        2	        2	       10	       40
      1.0	        2	        2	        2	       11	       40
      1.0	        2	        2	        2	       12	       40
      1.0	        2	        2	        2	       13	       40
      1.0	        2	        2	        2	       14	       40
      1.0	        2	        2	        2	       15	       40
      1.0	        2	        2	        2	       16	       40
      1.0	        2	        2	        2	       17	       40
      1.0	        2	        2	        2	        0	       41
      1.0	        2	        2	        2	        1	       41
      1.0	        2	        2	        2	        2	       41
      1.0	        2	        2	        2	        3	       41
      1.0	        2	        2	        2	        4	       41
      1.0	        2	        2	        2	        5	       41
      1.0	        2	        2	        2	        6	       41
      1.0	        2	        2	        2	        7	       41
      1.0	        2	        2	        2	        8	       41
      1.0	        2	        2	        2	        9	       41
      1.0	        2	        2	        2	       10	       41
      1.0	        2	        2	        2	       11	       41
      1.0	        2	        2	        2	       12	       41
      1.0	        2	        2	        2	       13	       41
      1.0	        2	        2	        2	       14	       41
      1.0	        2	        2	        2	       15	       41
      1.0	        2	        2	        2	       16	       41
      1.0	        2	        2	        2	       17	       41
      1.0	        2	        2	        2	        0	       42
      1.0	        2	        2	        2	        1	       42
      1.0	        2	        2	        2	        2	       42
      1.0	        2	        2	        2	        3	       42
      1.0	        2	        2	        2	        4	       42
      1.0	        2	        2	        2	        5	       42
      1.0	        2	        2	        2	        6	       42
      1.0	        2	        2	        2	        7	       42
      1.0	        2	        2	        2	        8	       42
      1.0	        2	        2	        2	        9	       42
      1.0	        2	        2	        2	       10	       42
      1.0	        2	        2	        2	       11	       42
      1.0	        2	        2	        2	       12	       42
      1.0	        2	        2	        2	       13	       42
      1.0	        2	        2	        2	       14	       42
      1.0	        2	        2	        2	       15	       42
      1.0	        2	        2	        2	       16	       42
      1.0	        2	        2	        2	       17	       42
      1.0	        2	        2	        2	        0	       43
      1.0	        2	        2	        2	        1	       43
      1.0	        2	        2	        2	        2	       43
      1.0	        2	        2	        2	        3	       43
      1.0	        2	        2	        2	        4	       43
      1.0	        2	        2	        2	        5	       43
      1.0	        2	        2	        2	        6	       43
      1.0	        2	        2	        2	        7	       43
      1.0	        2	        2	        2	        8	       43
      1.0	        2	        2	        2	        9	       43
      1.0	        2	        2	        2	       10	       43
      1.0	        2	        2	        2	       11	       43
      1.0	        2	        2	        2	       12	       43
      1.0	        2	        2	        2	       13	       43
      1.0	        2	        2	        2	       14	       43
      1.0	        2	        2	        2	       15	       43
      1.0	        2	        2	        2	       16	       43
      1.0	        2	        2	        2	       17	       43
      1.0	        2	        2	        2	        0	       44
      1.0	        2	        2	        2	        1	       44
      1.0	        2	        2	        2	        2	       44
      1.0	        2	        2	        2	        3	       44
      1.0	        2	        2	        2	        4	       44
      1.0	        2	        2	        2	        5	       44
      1.0	        2	        2	        2	        6	       44
      1.0	        2	        2	        2	        7	       44
      1.0	        2	        2	        2	        8	       44
      1.0	        2	        2	        2	        9	       44
      1.0	        2	        2	        2	       10	       44
      1.0	        2	        2	        2	       11	       44
      1.0	        2	        2	        2	       12	       44
      1.0	        2	        2	        2	       13	       44
      1.0	        2	        2	        2	       14	       44
      1.0	        2	        2	        2	       15	       44
      1.0	        2	        2	        2	       16	       44
      1.0	        2	        2	        2	       17	       44
      1.0	        2	        2	        2	        0	       45
      1.0	        2	        2	        2	        1	       45
      1.0	        2	        2	        2	        2	       45
      1.0	        2	        2	        2	        3	       45
      1.0	        2	        2	        2	        4	       45
      1.0	        2	        2	        2	        5	       45
      1.0	        2	        2	        2	        6	       45
      1.0	        2	        2	        2	        7	       45
      1.0	        2	        2	        2	        8	       45
      1.0	        2	        2	        2	        9	       45
      1.0	        2	        2	        2	       10	       45
      1.0	        2	        2	        2	       11	       45
      1.0	        2	        2	        2	       12	       45
      1.0	        2	        2	        2	       13	       45
      1.0	        2	        2	        2	       14	       45
      1.0	        2	        2	        2	       15	       45
      1.0	        2	        2	        2	       16	       45
      1.0	        2	        2	        2	       17	       45
      1.0	        2	        2	        2	        0	       46
      1.0	        2	        2	        2	        1	       46
      1.0	        2	        2	        2	        2	       46
      1.0	        2	        2	        2	        3	       46
      1.0	        2	        2	        2	        4	       46
      1.0	        2	        2	        2	        5	       46
      1.0	        2	        2	        2	        6	       46
      1.0	        2	        2	        2	        7	       46
      1.0	        2	        2	        2	        8	       46
      1.0	        2	        2	        2	        9	       46
      1.0	        2	        2	        2	       10	       46
      1.0	        2	        2	        2	       11	       46
      1.0	        2	        2	        2	       12	       46
      1.0	        2	        2	        2	       13	       46
      1.0	        2	        2	        2	       14	       46
      1.0	        2	        2	        2	       15	       46
      1.0	        2	        2	        2	       16	       46
      1.0	        2	        2	        2	       17	       46
      1.0	        2	        2	        2	        0	       47
      1.0	        2	        2	        2	        1	       47
      1.0	        2	        2	        2	        2	       47
      1.0	        2	        2	        2	        3	       47
      1.0	        2	        2	        2	        4	       47
      1.0	        2	        2	        2	        5	       47
      1.0	        2	        2	        2	        6	       47
      1.0	        2	        2	        2	        7	       47
      1.0	        2	        2	        2	        8	       47
      1.0	        2	        2	        2	        9	       47
      1.0	        2	        2	        2	       10	       47
      1.0	        2	        2	        2	       11	       47
      1.0	        2	        2	        2	       12	       47
      1.0	        2	        2	        2	       13	       47
      1.0	        2	        2	        2	       14	       47
      1.0	        2	        2	        2	       15	       47
      1.0	        2	        2	        2	       16	       47
